customer_id,instrument_symbol,review_date,review_stars
307,PSA^T,2018-11-12,5
695,ATTO,2018-12-28,4
745,MARPS,2018-11-30,3
557,MBT,2018-11-28,3
597,DMTX,2019-01-06,5
147,PSA^C,2018-11-23,5
120,DAIO,2018-07-27,1
873,GSOL,2018-08-28,1
445,BKEP,2018-05-22,4
158,ETE,2019-02-22,1
863,NRK,2018-08-28,1
8,BW,2018-12-31,3
105,TENX,2018-04-02,3
667,TRTN,2018-08-27,4
855,DLB,2018-09-29,3
579,PERY,2019-01-24,2
98,UBOH,2018-05-17,3
562,RNWK,2018-09-19,1
528,MITT^B,2018-11-01,5
827,ARR,2018-12-27,1
68,QPACW,2018-04-01,3
180,UZB,2018-05-04,5
383,ETW,2018-06-28,4
260,NKG,2018-04-17,2
620,METC,2019-01-28,3
431,WSCI,2018-08-16,5
191,TTNP,2018-05-29,3
757,IMMY,2018-05-07,4
164,MYF,2019-02-22,3
828,FMBH,2018-04-30,2
944,LOW,2019-02-21,2
92,BRO,2019-03-09,4
893,DJCO,2018-07-21,4
728,MAYS,2019-02-15,1
185,RRC,2019-02-07,1
873,CLUB,2018-08-02,3
611,PAY,2018-05-17,3
403,HPS,2018-04-10,2
871,BJZ,2018-11-15,3
63,AGO^E,2018-10-16,4
288,KMI^A,2018-04-16,2
895,ALCO,2018-08-02,5
986,FIXD,2018-06-16,5
177,IIJI,2019-03-10,4
190,PSL,2018-07-20,1
925,SUMR,2018-07-15,5
311,NBL,2018-10-11,1
204,RAVE,2018-12-25,5
371,BDXA,2018-12-05,2
894,TMHC,2019-03-10,3
319,PJT,2018-05-05,1
898,QRVO,2018-11-30,4
225,BF.A,2018-08-22,1
69,EAT,2018-11-05,5
549,BZH,2018-04-04,5
816,LMAT,2018-09-25,4
208,MC,2018-08-22,4
972,DWAC,2018-05-05,2
761,AMRN,2018-05-20,5
874,JSYNW,2018-07-27,5
4,BAC^Y,2018-10-09,2
195,FTV,2018-12-20,2
966,STWD,2019-01-16,3
763,PDP,2018-04-07,1
880,QHC,2018-05-02,1
331,MNOV,2019-01-04,3
32,ABR^A,2018-07-01,5
259,CHL,2019-02-15,5
528,NIQ,2018-06-17,5
396,DGICA,2018-09-23,3
173,VIRC,2019-03-17,1
871,AMSWA,2018-07-03,2
307,TLRD,2018-06-11,1
133,CHEK,2018-12-30,2
583,MNKD,2018-06-30,4
581,LNDC,2019-02-20,4
718,IVH,2019-03-17,1
69,ANH,2018-06-29,5
50,BHI,2019-02-18,5
93,STLR,2018-12-17,1
159,STRM,2019-02-03,5
690,BLRX,2018-11-02,3
793,MACQW,2018-08-06,5
611,PAM,2018-08-15,5
145,FMY,2018-10-18,1
555,NTRP,2018-08-02,3
34,ABC,2018-07-15,1
759,FELP,2019-03-22,5
872,EPR^C,2018-10-07,4
557,CHMI,2018-10-14,2
41,PFPT,2018-12-13,2
743,DISCK,2019-03-21,1
434,CMO,2018-10-02,2
627,PNC^Q,2018-06-05,5
706,GTYHU,2018-12-15,2
872,SSW^G,2018-06-08,4
94,CIGI,2018-04-08,2
431,ACC,2019-03-25,4
271,NRT,2018-08-28,1
350,AFSI^C,2018-07-25,4
818,AIB,2018-04-25,1
187,LAND,2018-04-13,1
801,NVTR,2019-03-06,5
603,BTT,2018-09-06,3
563,NEO,2018-12-08,1
219,DDR^K,2018-06-05,2
117,SHO^F,2018-05-15,5
3,SEP,2018-06-20,5
711,BDSI,2018-07-29,1
320,EXTN,2019-01-04,2
559,OPK,2018-07-22,1
301,HE,2018-09-05,1
641,KATE,2018-10-21,3
857,PAAC,2018-09-05,1
497,FOE,2019-02-15,3
732,FPI,2018-04-05,1
360,SBNA,2018-10-31,1
852,SNDE,2018-10-27,2
584,BNS,2018-12-31,3
96,LCII,2018-08-21,3
706,OTIC,2018-05-12,4
49,NFG,2019-01-31,1
453,BPFH,2018-05-27,4
446,MGM,2018-08-30,3
27,RRD,2018-10-20,5
403,CVEO,2019-01-01,4
285,PGC,2018-09-07,5
539,FPL,2018-08-21,1
169,CZFC,2018-11-04,5
213,UNVR,2018-04-24,1
159,UFI,2018-05-03,4
481,CTT           ,2018-08-07,4
536,TPZ,2019-03-23,4
851,VIV,2018-11-28,2
299,FL,2019-03-03,2
397,MC,2018-10-31,5
156,AVAL,2018-09-12,2
412,GPIC,2018-12-28,5
895,ONVO,2019-01-05,1
873,GCV^B,2018-05-24,5
956,RELX,2018-11-25,2
195,DF,2018-05-09,1
922,BPT,2018-11-18,1
894,BSBR,2019-02-16,1
769,CHKR,2018-04-12,4
788,HSBC^A,2018-10-22,5
248,BCE,2018-12-05,1
88,NVR,2018-07-05,2
508,SWX,2018-04-08,1
365,SKT,2018-12-07,4
390,RGEN,2019-03-09,2
302,DSGX,2019-01-13,5
461,FDX,2018-05-12,5
179,BTA,2019-02-02,2
707,ACC,2018-10-29,1
417,NTWK,2018-05-26,3
780,MHNB.CL,2018-07-03,5
41,VTR,2018-04-30,1
933,GS^D,2018-11-04,5
672,BSAC,2019-02-15,3
182,MCHI,2019-01-26,3
702,ACCO,2019-03-25,2
52,CLH,2019-01-13,3
429,ELOS,2018-04-25,2
456,PYDS,2018-06-17,1
368,EZPW,2019-01-06,3
142,CPL,2018-06-09,2
195,SCE^J,2018-07-05,2
912,SPA,2018-04-21,1
104,ATHX,2018-05-08,2
448,TELL,2019-01-29,2
575,MS^A,2018-07-04,5
680,TEVA,2018-04-08,1
752,YRCW,2018-12-11,2
357,FORTY,2018-11-21,2
1000,BNTCW,2018-07-04,3
894,CCCL,2018-10-30,5
580,ADM,2018-10-14,1
946,TRGP,2018-05-03,4
184,SCHN,2018-09-12,1
651,NAVG,2019-01-09,1
982,BZUN,2018-09-26,2
884,PNC^P,2018-08-02,2
601,ABDC,2018-04-29,1
668,SBR,2019-02-04,1
61,EVG,2019-03-17,3
240,GHDX,2018-08-22,3
449,ATEN,2018-08-25,5
742,CRNT,2018-07-14,2
718,SNA,2018-06-29,4
160,CXH,2018-06-30,5
11,DXTR,2018-11-02,5
163,TTD,2018-10-30,5
546,AMSWA,2018-11-01,5
964,IPGP,2018-10-04,3
697,XLRN,2019-02-03,5
847,BML^I,2018-08-30,4
780,GM.WS.B,2018-08-28,5
174,SAH,2019-02-01,1
249,ATKR,2018-12-06,4
229,ALX,2019-01-04,1
977,HAS,2018-07-23,4
826,VNO^G,2018-07-22,4
113,ANDAR,2019-02-24,1
115,ATGE,2019-02-22,5
692,PUB,2018-11-20,5
851,AGU,2018-04-21,1
364,ARD,2019-03-22,4
224,STC,2019-02-05,4
77,TDW,2018-11-28,1
256,CCRN,2018-07-20,3
149,SPWR,2018-07-13,2
24,NMK^C,2018-08-27,2
318,CPK,2018-10-23,5
933,ROP,2019-01-20,1
606,TRR,2019-01-21,5
812,SRG,2018-09-17,4
903,OPP,2018-09-20,5
588,CLNS^F.CL,2018-06-04,2
184,INFO,2018-09-23,1
549,EMR,2018-06-24,3
992,QTWO,2018-11-07,5
169,NVLN,2018-08-06,3
208,PIO,2018-10-14,5
520,PM,2019-02-27,3
17,PK,2018-12-28,4
683,PJH,2018-04-25,5
185,NDSN,2018-09-16,4
934,PKBK,2019-02-20,1
308,ETX           ,2018-08-18,1
101,AHT^F,2018-09-12,3
661,CYRN,2018-08-09,5
812,BID,2018-07-31,3
630,KIM,2018-05-23,5
449,CCZ,2018-07-20,2
702,NS^B,2019-02-14,3
584,FNF,2018-04-30,5
931,PSO,2018-10-10,3
641,M,2018-05-16,4
474,RIBTW,2019-03-06,5
707,PZC,2018-09-11,3
938,GAM,2019-03-04,3
763,WING,2018-12-12,5
371,PBMD,2019-03-04,3
177,NVCN,2018-06-05,2
196,HVT.A,2019-03-03,3
673,WIA,2019-03-07,1
115,FBC,2019-01-30,2
840,SELF,2018-03-29,3
81,HAE,2018-07-30,4
109,NWL,2018-12-24,4
187,AKAM,2018-10-20,1
240,VTHR,2018-07-07,4
203,SAUC,2018-07-08,3
895,TCRZ,2018-05-27,2
871,CLW,2018-08-01,3
807,UG,2018-12-31,3
346,PBF,2019-03-22,1
518,OR,2019-01-08,4
946,FYT,2018-05-29,3
225,BBL,2018-07-06,3
737,FCF,2019-02-01,3
779,CBSHP,2018-07-06,4
442,NVCN,2018-09-12,2
187,TRK,2018-06-05,2
179,MMDMR,2018-12-22,1
577,AYI,2018-09-21,4
380,MHD,2018-07-02,4
997,JEC,2018-11-01,4
497,DGX,2018-08-10,4
964,UNB,2018-09-09,3
338,PCLN,2019-02-07,2
824,MACQW,2018-12-10,2
322,OKS,2019-02-27,2
655,QSR,2019-03-11,2
467,FIF,2018-12-26,1
912,I,2018-10-21,1
548,PAHC,2018-08-03,2
932,CRI,2018-07-13,2
811,CDK,2019-01-12,2
953,FFIV,2018-06-01,2
154,AFSI^B,2018-11-24,1
254,TEAR,2019-01-25,1
342,OXY,2019-01-06,5
838,THR,2018-08-31,5
594,NEE^J,2018-11-05,5
811,PWE,2018-04-22,1
880,GNRC,2018-09-11,3
785,RMD,2019-01-09,4
221,CRWS,2018-09-08,1
906,CCUR,2019-01-16,1
177,FBK,2018-08-20,1
298,ALTY,2018-07-02,4
783,GTHX,2018-10-09,2
815,AGM^C,2019-03-07,4
713,VRTSP,2018-08-02,2
499,MEN,2018-04-30,1
341,BAS,2018-11-14,1
464,OESX,2018-11-20,1
379,AMRK,2018-08-04,5
199,IOSP,2019-01-18,2
576,SNCR,2018-06-06,4
547,BYD,2019-01-21,3
683,RACE,2019-01-11,1
963,XIV,2018-05-16,4
628,STT^C,2018-10-01,1
605,CRVL,2018-06-14,2
699,CSV,2019-03-27,5
265,TKF,2019-02-07,5
481,OBSV,2018-05-12,3
435,DTQ,2018-10-12,2
710,SLD,2019-02-20,4
744,FELP,2018-06-02,2
962,KMI^A,2018-09-21,2
88,ALXN,2018-05-02,1
897,COLM,2018-05-28,3
535,VSAR,2018-10-15,2
807,MRC,2018-10-05,2
33,PLXP,2019-03-14,1
171,MFV,2019-02-27,2
668,JCO,2018-06-13,5
495,BHLB,2018-11-14,5
999,SCI,2018-06-18,4
341,ENH^C,2018-07-02,3
506,STM,2019-03-06,5
220,OPGN,2019-02-22,2
780,MS^E,2018-09-06,1
925,GFY,2018-12-27,4
841,MDLQ,2018-05-30,5
954,CLF,2018-08-02,1
457,MITT,2018-04-20,2
239,FBNK,2018-11-26,2
910,PAVM,2018-11-17,4
600,CELGZ,2018-05-17,2
461,PAC,2018-11-08,5
739,HCC,2018-12-06,3
769,BHBK,2019-01-05,3
508,TTC,2018-08-06,1
636,IRMD,2018-12-17,4
989,VKTXW,2018-09-07,5
741,MDP,2018-08-08,2
232,APLP,2019-02-01,5
85,LVNTA,2018-05-10,4
943,STRM,2018-10-24,2
951,PRTS,2019-03-20,3
115,ALL^F,2018-10-01,4
603,NTRA,2018-07-30,1
426,COE,2019-02-14,1
202,FHN^A,2018-07-29,1
627,PNK,2018-10-13,5
209,TWOU,2019-01-05,2
920,LH,2018-12-10,5
612,IPL^D,2019-03-23,4
510,HSBC,2018-11-21,5
837,PJH,2018-10-06,5
342,INDY,2018-06-16,2
57,ESG,2018-08-11,2
105,POPE,2018-10-13,4
516,BLX,2018-08-30,1
95,LION,2018-04-18,5
961,BXP,2018-10-31,5
437,SCLN,2019-03-17,5
577,MSGN,2018-05-02,4
2,PFSW,2019-03-15,4
666,VRTS,2018-11-27,2
512,BHE,2019-01-12,5
662,NXTM,2019-02-13,5
966,DTUL,2018-10-25,3
458,IDT,2019-02-02,5
135,SDRL,2018-05-31,1
596,PPR,2018-12-17,3
74,WAAS,2018-12-11,2
395,BPFHP,2018-04-23,5
212,MOG.A,2018-07-14,4
191,SPTN,2019-02-02,2
662,DWAC,2018-04-27,2
260,SHLM,2018-08-08,3
576,ALL^D,2018-10-10,2
268,KODK.WS.A,2018-09-16,3
65,AVAL,2018-04-19,4
751,WRD,2018-04-09,3
61,QTWO,2018-10-20,5
638,FMCIW,2018-09-21,5
476,LPI,2019-03-17,2
859,ELLI,2018-05-05,1
325,UCBI,2018-06-27,5
68,PBHC,2018-09-07,2
980,EGOV,2018-09-09,3
298,NLY^D,2018-06-21,1
894,BOX,2019-03-02,1
81,CFCO,2018-07-26,4
205,COOL,2019-03-06,4
755,BKCC,2019-02-15,3
87,AMAT,2018-06-12,5
200,KYE,2019-01-24,2
344,GAB^J,2018-10-14,5
761,AZPN,2018-04-11,4
166,MEN,2018-12-15,2
294,TVIZ,2018-04-11,4
177,KSU^,2018-08-29,2
642,RFDI,2019-03-02,4
3,MCC,2019-02-05,1
667,CDXC,2018-04-07,5
747,DF,2018-04-15,3
769,NFJ,2018-07-15,5
535,HESM,2018-04-23,2
177,FOSL,2019-01-15,2
192,ONDK,2018-08-26,2
559,YEXT,2018-08-07,5
865,MIN,2018-11-07,5
368,PIY,2018-12-25,5
653,CHY,2018-04-15,3
640,ESG,2018-11-09,3
300,FTXG,2018-06-29,5
368,CLWT,2019-03-07,1
562,TRN,2018-12-05,3
767,IIVI,2018-06-28,5
259,INVE,2018-10-13,4
127,NSL,2018-05-31,5
204,WLL,2018-05-11,4
315,AIT,2018-04-18,4
853,WHLRW,2019-01-11,5
747,TACOW,2018-12-04,2
347,BGS,2018-12-11,3
719,CERU,2018-12-09,5
16,CTR,2018-07-25,1
354,ACIA,2019-01-05,5
724,MEIP,2018-04-11,3
522,AVAV,2018-05-18,3
606,KRNT,2018-04-24,1
900,PFH,2018-04-22,5
432,CUNB,2018-08-27,5
64,STWD,2018-12-05,1
6,AGN^A,2018-12-18,2
233,GFY,2019-02-15,2
66,MMDMW,2019-02-16,5
183,GIM,2018-08-13,1
679,GNL,2019-03-09,5
513,SFST,2018-10-03,2
609,ZTR,2018-04-29,3
741,CEE,2018-03-29,2
164,GLNG,2019-01-14,1
808,TUES,2019-01-21,1
523,PRQR,2018-07-10,2
777,SITO,2018-05-31,1
115,SAL,2018-09-24,2
684,TLI,2018-10-01,5
605,NWBI,2018-07-30,2
468,ORC,2018-07-10,3
324,SAN^I,2019-02-17,1
119,CLMT,2018-12-09,2
623,CGA,2019-02-12,4
247,ISNS,2018-08-14,2
158,ALLE,2019-02-14,1
576,ADRO,2019-01-10,4
863,GRA,2018-07-06,4
145,DCIX,2018-07-18,3
763,SPIL,2018-04-28,3
99,LTBR,2018-04-30,1
812,MGPI,2018-04-25,4
110,CCK,2018-09-21,4
670,CLNT,2018-09-06,1
651,VYMI,2018-05-22,2
156,TSI,2018-12-20,2
711,HUN,2018-10-29,1
282,AXTA,2018-12-11,5
595,MCI,2018-05-30,4
270,GLOP,2019-01-28,5
980,CCUR,2018-04-17,2
356,WIFI,2018-06-16,5
408,NVIV,2018-11-11,4
795,MTFB,2018-05-08,5
236,MOBL,2018-05-05,1
582,MXE,2018-08-16,5
550,CADE,2018-10-25,5
428,CBO,2018-09-06,1
8,XBIO,2018-09-20,3
80,CBMX,2019-02-24,3
795,ILMN,2018-05-10,4
74,PSET,2018-08-25,1
839,BQH,2018-06-26,4
836,STKS,2019-03-27,5
39,WTS,2018-11-26,1
242,TVIX,2018-09-22,3
479,KOF,2018-11-16,1
152,SPNE,2018-06-24,3
950,AKTS,2018-07-19,3
341,TCI,2019-01-15,4
837,BOTJ,2018-05-24,4
12,JMU,2019-02-08,5
694,JHX,2018-12-28,2
221,AIMC,2018-09-28,2
745,STDY,2018-05-11,5
555,JMU,2019-03-12,4
46,GRC,2018-05-26,5
270,PEGI,2018-06-15,1
163,NBLX,2018-10-10,5
337,EBSB,2018-04-27,4
400,NEWTZ,2018-09-14,2
227,DDR^J,2018-04-19,5
621,RY,2019-02-06,4
421,MTP,2018-12-18,5
355,VPV,2018-07-19,2
466,FENG,2018-12-16,2
407,HSKA,2018-10-02,5
45,KEP,2019-01-15,1
48,IAG,2018-05-11,4
918,TCCO,2018-10-06,4
333,ZIONZ,2018-04-29,3
176,NVLN,2018-05-03,5
96,JBK,2018-12-05,5
541,BYM,2019-02-13,1
286,IVH,2019-01-10,5
86,SHOO,2018-10-10,3
460,CSGP,2018-12-20,4
423,HMHC,2019-01-02,4
767,BNSO,2019-02-03,1
667,ESEA,2018-10-02,2
176,RY^T,2018-08-13,1
790,RTIX,2019-01-03,2
639,IBKCO,2019-03-16,2
575,MGCD,2019-01-13,4
804,ACGL,2019-02-06,4
625,LMAT,2018-07-31,4
104,DJCO,2018-08-12,5
675,SCACW,2019-03-18,3
943,USG,2018-07-21,4
754,MCR,2018-12-25,3
413,VXUS,2018-05-08,1
960,RYI,2019-03-10,2
904,GYRO,2018-11-23,4
59,PBCTP,2019-03-11,5
149,NNBR,2018-12-17,2
581,KO,2018-08-23,5
720,AMOV,2018-06-03,4
126,HHS,2018-04-03,1
410,SSI,2018-06-05,3
1000,DELT,2018-12-31,2
103,GHDX,2018-08-10,5
68,PRFZ,2018-04-01,5
131,FMB,2019-02-15,5
464,IMED,2019-01-10,2
135,ISCA,2018-09-28,1
155,PLUG,2018-04-07,1
39,PPBI,2018-05-14,3
157,REG,2018-04-19,4
250,PRGO,2018-08-28,4
993,LPI,2018-05-22,4
780,INSM,2018-04-04,4
946,DLTH,2018-12-11,3
109,HNH,2019-01-26,1
505,JHY,2019-02-17,2
709,PFM,2018-12-26,2
852,RE,2018-07-24,1
935,KGC,2018-06-20,2
341,CSWC,2018-04-28,4
896,ASH,2019-02-06,3
442,GLOP^A,2018-05-04,1
279,STAR^F,2019-03-12,3
846,CCE,2018-05-16,2
882,HL^B,2018-09-03,5
652,METC,2018-06-02,2
513,BBT^F,2018-11-06,5
955,ICPT,2019-03-24,4
450,BLCM,2018-04-14,5
489,AAME,2018-05-03,1
443,PMT^A,2018-07-01,1
91,EFT,2018-05-28,4
223,SHOO,2019-02-25,5
266,OSTK,2018-10-25,4
478,TREX,2019-01-23,1
714,ONVO,2018-09-21,5
368,HGV,2018-05-07,5
314,PCBK,2019-02-11,5
555,EIGR,2018-12-12,5
177,JPM,2018-07-05,2
461,CSII,2018-10-15,3
676,SID,2019-01-16,2
399,CORR,2018-05-17,3
618,SLNO,2018-05-02,3
327,ATW,2018-10-26,3
633,WOOF,2018-06-19,4
282,FBNK,2018-11-13,4
267,RNR,2018-05-22,3
177,FTXR,2018-09-16,3
876,PUK^,2019-03-01,1
744,XPER,2018-04-29,1
673,GLW,2018-08-24,4
900,WSO,2019-01-15,3
802,BBDO,2018-08-17,3
31,GWB,2019-02-06,3
558,NCA,2018-07-02,1
425,DYNT,2018-07-03,4
597,ANY,2018-10-25,3
436,FSCE,2018-10-26,1
104,UBSI,2018-08-08,3
499,GT,2018-08-07,2
757,FOR,2018-06-11,5
657,PSCC,2019-03-20,4
765,BAC^C,2018-05-06,4
389,BKCC,2019-03-26,1
956,ISD,2019-02-23,1
343,WU,2018-10-27,2
41,SSTK,2019-01-28,5
94,WMK,2019-01-26,5
343,ADNT,2018-12-18,4
747,SLB,2018-05-08,3
18,CUB,2018-07-21,2
945,PAAC,2019-01-23,1
642,DSW,2018-05-12,1
368,RBS^F,2018-11-19,5
969,CUBA,2018-09-09,3
713,TRK,2018-11-14,5
306,FCSC,2018-05-18,4
815,VRTX,2018-06-03,3
816,QCRH,2018-05-07,4
542,PSA^A,2018-03-29,2
544,TA,2018-09-27,3
847,RYI,2018-04-23,2
492,TECD,2018-06-23,5
131,AVY,2019-02-27,3
596,TRPX,2019-01-18,2
582,FMB,2018-06-17,3
87,ESEA,2018-07-21,3
839,TRV,2018-06-08,1
51,PRAA,2018-08-05,1
150,NID,2018-10-23,5
445,ADHD,2018-07-11,3
310,APPS,2019-03-08,2
299,PNW,2018-04-14,1
860,TCF^B,2018-05-05,4
460,SAVE,2019-01-04,4
331,WG,2018-06-20,4
262,WR,2018-06-30,5
447,CCP,2018-05-22,2
17,CHH,2018-07-02,4
657,IHG,2019-01-08,4
126,ARWR,2018-09-09,1
284,ESGD,2018-05-23,1
990,LFC,2019-03-26,5
142,IVAC,2019-01-13,4
131,ASGN,2018-04-20,3
627,BAC^W,2018-07-03,4
347,APEI,2018-04-17,2
224,ICPT,2018-05-27,4
641,SELB,2018-09-08,5
246,SHIPW,2018-07-29,5
777,RHT,2018-09-27,1
209,ALL^A,2018-07-21,3
259,EVBG,2019-01-09,1
322,LXU,2018-07-19,4
351,FUNC,2018-10-20,5
322,RMCF,2018-06-14,5
935,PFG,2018-05-28,1
818,ITCI,2019-01-09,2
860,RUN,2018-06-08,4
112,SNX,2019-02-21,3
281,ECCZ,2018-04-07,1
935,DXLG,2018-07-23,4
198,REV,2018-07-16,5
718,CFCOW,2018-06-17,3
562,DRWI,2019-01-22,2
133,AMX,2018-10-02,5
126,BNS,2018-12-12,2
433,PDBC,2018-11-10,5
871,TOO^A,2018-04-16,3
916,MLCO,2018-11-26,3
674,FTCS,2018-05-26,2
991,CRY,2018-05-30,5
83,OPXAW,2018-07-16,5
472,CI,2019-02-08,4
357,UAE,2018-12-25,1
457,MCEF,2018-12-11,1
11,HPJ,2018-09-07,5
334,IIJI,2019-01-07,3
615,LFUS,2019-01-09,2
624,MITT,2018-12-26,2
586,TEAR,2018-11-19,3
347,CXDC,2018-11-07,1
88,JILL,2019-03-09,5
105,SILC,2018-07-09,5
270,STLRW,2019-03-19,5
280,TSLA,2018-12-31,1
107,PSXP,2018-04-27,2
403,KGJI,2018-04-26,3
16,PZN,2018-07-14,1
184,TWIN,2019-03-16,4
597,PRE^I,2018-05-09,3
54,HBANN,2018-05-14,1
228,USATP,2018-11-10,2
279,FI,2019-02-15,2
688,SNCR,2018-06-26,4
830,ECPG,2018-08-20,1
739,ETP,2018-09-17,1
640,DNP,2018-04-09,4
319,AHPAW,2019-02-14,3
883,MSFT,2018-09-27,4
986,ANDA,2018-12-16,1
791,HYGS,2018-11-20,2
142,ZBRA,2018-08-24,1
265,AFSI^A,2018-08-07,2
164,CBIO,2018-11-21,5
846,SPH,2018-04-19,5
384,TLT,2019-01-22,5
617,CLNT,2018-11-02,5
71,SEAS,2018-06-09,1
496,NFX,2019-02-24,2
699,NYCB^U,2018-08-26,2
809,MSB,2018-07-27,2
528,UNM,2018-08-03,4
513,MMDMR,2018-12-16,5
305,MPA,2018-04-20,4
11,FIT,2018-12-07,2
473,PRXL,2019-01-22,4
530,ISSC,2019-01-18,3
959,EPR^E,2019-03-10,2
50,FCAN,2019-02-02,1
81,BLIN          ,2019-01-31,1
369,GIM,2019-02-20,1
441,DZSI,2018-11-24,1
326,HWBK,2019-03-04,5
13,CBU,2018-06-19,3
851,ETO,2018-08-22,3
545,CHFS,2018-10-29,5
701,BBT^F,2019-01-21,5
374,CNAT,2018-09-27,3
301,RSO,2018-06-30,1
839,PAAC,2018-06-16,5
57,CUBE,2018-09-10,3
943,FAAR,2019-02-22,2
41,UZA,2019-02-26,4
675,AXAS,2018-07-05,3
721,RPAI^A,2018-10-13,1
542,BME,2018-07-15,5
230,HOME,2019-02-21,3
654,EHTH,2018-06-23,4
690,NNBR,2019-02-27,1
100,CTSH,2018-06-13,3
739,GULF,2019-03-04,1
470,PCH,2019-01-19,4
391,EMR,2018-09-13,3
625,SCX,2018-04-27,4
91,VOC,2018-08-02,4
598,KMM,2018-11-15,1
797,SKYY,2019-01-08,3
956,MUI,2018-11-27,2
372,RTEC,2018-07-07,4
879,EHIC,2018-07-05,4
927,RBC,2019-02-17,3
303,PBCT,2018-11-05,1
760,AMSF,2018-11-02,4
511,EGAN,2018-04-05,5
347,CBB^B,2018-10-18,4
316,LN,2018-12-31,1
947,CVS,2019-03-14,4
87,NVLS,2018-04-12,5
544,MED,2018-10-16,4
736,USPH,2018-10-08,4
34,MBWM,2019-01-12,1
52,EAGL,2019-03-23,3
143,MGI,2018-08-13,2
924,ENLK,2018-06-12,4
968,PSXP,2018-04-02,1
874,OXLC,2018-07-17,2
530,NX,2018-06-12,3
266,CLRO,2019-03-02,1
745,IEP,2018-09-28,4
437,EMO,2018-09-08,4
349,QRVO,2019-01-17,5
576,ABR^A,2018-05-08,4
659,VIGI,2019-01-03,4
492,MMYT,2018-06-29,5
765,BBVA,2018-12-04,1
89,ASCMA,2018-10-11,3
602,CTLT,2018-11-09,4
417,LII,2018-11-07,5
682,MMC,2018-10-30,2
512,GTLS,2018-04-05,4
505,AOSL,2018-09-18,5
436,GLAD,2018-06-15,1
572,PSB^U,2019-01-12,4
29,HIE,2018-10-23,2
167,ABX,2018-05-30,4
387,STZ,2019-03-27,3
194,PPBI,2019-03-25,5
325,APLP,2019-02-13,3
349,JMLP,2018-06-15,1
335,BFZ,2018-12-10,2
840,EQT,2018-04-21,2
235,RFP,2018-05-09,5
786,WFC^W,2019-02-22,3
471,MRTN,2018-07-04,1
620,RUSHB,2018-08-23,5
603,TTPH,2018-12-23,2
730,FIZZ,2018-11-16,5
767,RFDI,2018-07-13,4
221,OIBR.C,2018-05-01,1
281,SHOR,2018-08-06,4
339,AIRG,2019-01-09,5
949,LRAD,2018-10-20,5
961,ACBI,2018-04-26,1
350,NTL,2018-09-10,5
501,CBAY,2019-02-22,1
558,CPRT,2019-02-16,3
906,MDLQ,2019-01-15,3
456,AZRE,2018-12-24,5
361,MBI,2018-10-10,1
817,CAPR,2018-05-23,4
423,UTL,2018-08-06,2
447,ATAI,2018-11-27,5
306,SCACU,2018-07-06,5
417,MINDP,2019-01-31,3
481,RUBI,2019-01-12,5
54,MCX,2018-06-01,3
152,DWAS,2018-11-02,2
132,ALL^B,2018-11-30,4
159,AFSI^C,2018-05-22,1
593,KEX,2018-06-08,4
533,JRS,2019-01-30,4
499,WSO.B,2019-01-25,3
546,LINK,2019-02-12,5
20,FDC,2018-09-17,5
358,RAIL,2018-06-03,3
384,LAMR,2018-04-06,4
725,BCS,2018-08-14,2
890,PMPT,2018-11-24,3
745,JLS,2018-06-19,5
211,RGEN,2019-01-20,1
830,AMAT,2019-02-02,5
79,TTWO,2018-09-18,5
593,SSW^H,2018-10-21,3
153,TBBK,2018-06-07,3
267,IONS,2018-08-02,1
504,IGR,2018-07-22,3
851,CHMG,2018-06-14,3
314,SLP,2019-02-18,5
59,FTV,2019-02-11,2
754,BK,2018-11-28,4
951,STDY,2018-07-10,2
205,NEE^I,2018-12-23,4
715,CCOI,2018-10-01,3
985,PRE^G,2019-01-08,4
460,LMHA,2018-10-12,1
620,CVG,2018-09-05,2
744,NYMTO,2018-07-16,2
198,BYFC,2018-10-13,2
445,DBVT,2018-09-26,2
112,DG,2019-02-09,5
103,LGI,2018-12-14,1
988,EEI,2018-11-21,4
218,CIE,2019-01-11,3
616,WTBA,2019-03-20,5
461,PFD,2018-04-01,2
542,VIAV,2019-03-25,2
481,CBSH,2018-05-07,1
318,ZTR,2018-04-18,4
214,RPD,2018-05-03,1
119,MGA,2018-04-03,2
762,IVENC,2018-12-30,3
781,SGF,2019-01-12,4
896,TTPH,2019-03-05,3
107,ZBH,2018-10-12,4
336,HFWA,2018-07-04,5
906,CTX,2018-11-20,2
229,PRAA,2018-12-28,2
835,VKTXW,2018-09-18,2
744,ENPH,2019-01-27,5
522,AOS,2019-01-25,5
670,BML^L,2018-05-16,5
820,QNST,2019-03-01,1
913,ACRX,2019-03-09,1
16,ALLY^A,2018-08-17,1
318,HTLF,2018-05-31,1
490,SAIC,2019-03-13,3
648,AEUA,2018-10-14,5
455,NEA,2019-01-12,4
135,LILAK,2018-06-14,5
644,PFO,2018-11-06,2
369,NNI,2018-12-18,3
548,OZM,2018-12-11,4
866,FALN,2018-04-27,5
189,CNCR,2018-09-22,4
906,CRWS,2018-06-14,4
894,SNCR,2019-03-08,4
933,IBP,2018-12-31,5
8,APLP,2018-11-20,4
416,MTU,2019-02-05,4
103,VSM,2018-11-14,2
158,AEP,2018-06-06,4
401,OVLY,2018-07-21,5
876,DRIOW,2019-02-13,3
467,ISBC,2018-06-12,5
